shipment_id,warehouse_id,shipment_mode,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,delivery_status,order_id
6262,B,Ship,4,1,265,6,low,F,9,1753,On Time,548489
6263,C,Ship,5,2,227,5,low,F,3,1242,On Time,534178
6264,F,Ship,7,2,276,4,low,M,9,1022,On Time,541682
6265,D,Ship,6,4,244,4,medium,F,1,1179,On Time,498696
6266,F,Ship,4,4,217,6,medium,M,9,1974,Delayed,524694
6267,A,Ship,2,1,211,3,low,M,6,1760,On Time,523591
6268,B,Ship,4,5,227,5,low,F,2,1804,On Time,580389
6269,C,Ship,5,5,249,4,medium,M,2,1727,On Time,564563
6270,F,Ship,7,4,302,5,medium,M,7,1503,On Time,526183
6271,D,Ship,6,4,293,6,low,F,7,1117,On Time,537371
6272,F,Ship,5,5,232,3,low,M,4,1716,On Time,535318
6273,A,Ship,6,5,279,4,low,M,7,1447,Delayed,491584
6274,B,Ship,6,5,251,4,low,F,8,1038,Delayed,550912
6275,C,Ship,6,5,300,5,low,M,1,1188,Delayed,494416
6276,F,Road,7,5,133,5,low,F,3,1544,On Time,517386
6277,D,Road,6,5,283,4,low,M,2,1136,On Time,537240
6278,F,Road,7,5,296,4,low,M,8,1686,On Time,512766
6279,A,Road,6,3,261,4,medium,F,8,1397,On Time,537237
6280,B,Road,6,1,286,4,low,F,3,1747,On Time,504327
6281,C,Road,6,3,298,4,low,F,1,1657,Delayed,537224
6282,F,Road,6,4,287,4,medium,F,9,1936,On Time,578344
6283,D,Road,6,2,251,4,medium,F,9,1322,On Time,560025
6284,F,Road,5,1,231,5,low,M,10,1418,Delayed,504878
6285,A,Road,5,2,249,5,medium,M,6,1298,Delayed,547398
6286,B,Road,5,3,244,5,low,F,3,1174,Delayed,538071
6287,C,Road,7,2,264,4,medium,M,6,1688,Delayed,517719
6288,F,Road,5,2,254,5,medium,M,6,1002,Delayed,518570
6289,D,Road,4,5,264,6,low,M,6,1637,Delayed,550796
6290,F,Road,6,5,309,4,low,M,6,1463,On Time,496741
6291,A,Road,5,5,298,4,low,M,8,1631,Delayed,550159
6292,B,Road,5,5,265,5,medium,F,8,1867,Delayed,502764
6293,C,Road,6,1,246,4,medium,M,4,1504,On Time,560250
6294,F,Road,5,2,222,5,low,F,1,1672,Delayed,524305
6295,D,Road,7,5,250,4,low,F,2,1296,Delayed,528084
6296,F,Road,4,3,240,5,medium,F,5,1301,Delayed,521656
6297,A,Road,4,3,246,6,low,F,10,1176,Delayed,559052
6298,B,Flight,6,1,293,5,medium,F,7,1052,Delayed,537653
6299,C,Flight,6,5,253,4,medium,M,1,1977,Delayed,549771
6300,F,Flight,5,5,258,5,medium,M,7,1819,Delayed,548450
6301,D,Flight,6,4,258,4,low,F,2,1051,On Time,509039
6302,F,Flight,5,3,245,5,medium,M,3,1851,Delayed,511858
6303,A,Flight,7,2,307,4,medium,M,2,1073,Delayed,530719
6304,B,Flight,6,5,301,4,low,F,3,1958,Delayed,573402
6305,C,Flight,6,5,252,4,low,F,2,1249,Delayed,513124
6306,F,Flight,5,1,272,6,medium,F,2,1681,On Time,530793
6307,D,Flight,5,3,221,5,low,F,2,1630,On Time,C542744
6308,F,Flight,5,3,247,5,low,M,10,1699,On Time,559133
6309,A,Flight,7,5,260,4,low,F,3,1930,On Time,575745
6310,B,Flight,5,5,251,6,medium,M,4,1077,Delayed,514664
6311,C,Flight,5,2,227,5,medium,M,9,1917,Delayed,528705
6312,F,Flight,6,5,269,4,low,M,9,1826,Delayed,568710
6313,D,Flight,6,2,161,4,low,M,10,1683,Delayed,506873
6314,F,Flight,4,4,256,5,low,M,9,1622,On Time,519465
6315,A,Flight,5,1,303,5,medium,F,9,1203,Delayed,555573
6316,B,Flight,5,3,257,5,medium,F,7,1565,On Time,552520
6317,C,Flight,7,3,310,4,medium,F,8,1497,Delayed,545227
6318,F,Flight,5,3,238,5,medium,M,2,1150,On Time,510942
6319,D,Flight,6,3,191,6,medium,F,2,4471,Delayed,540957
6320,F,Ship,4,3,252,3,medium,F,7,4852,Delayed,C525911
6321,A,Ship,5,5,228,3,medium,F,8,4731,On Time,554098
6322,B,Ship,4,3,208,2,medium,F,4,4767,On Time,500322
6323,C,Ship,3,3,176,3,low,F,1,5168,Delayed,490012
6324,F,Ship,3,1,233,3,low,F,7,4874,Delayed,563038
6325,D,Ship,5,5,104,4,low,M,2,5235,Delayed,504829
6326,F,Ship,3,4,237,3,low,M,1,5980,Delayed,544468
6327,A,Ship,2,5,252,3,medium,M,7,5281,Delayed,553836
6328,B,Ship,5,2,135,3,medium,M,9,5173,Delayed,504216
6329,C,Ship,5,5,137,2,low,M,8,5111,On Time,577493
6330,F,Ship,4,3,228,3,medium,F,1,5129,On Time,534711
6331,D,Ship,4,3,236,4,medium,M,1,5783,On Time,547785
6332,F,Ship,3,4,239,4,medium,F,8,4537,Delayed,554000
6333,A,Ship,2,2,199,3,low,M,1,4697,On Time,577104
6334,B,Ship,3,4,269,2,medium,M,2,4177,Delayed,528403
6335,C,Ship,2,2,226,3,low,M,5,5875,Delayed,496979
6336,F,Ship,3,1,264,3,low,F,5,5043,Delayed,524172
6337,D,Ship,5,4,264,3,medium,M,10,4025,On Time,578827
6338,F,Ship,4,3,186,3,low,M,2,4437,On Time,559693
6339,A,Ship,3,5,154,3,high,F,2,4219,Delayed,568301
6340,B,Ship,3,1,239,2,medium,F,2,5757,On Time,507235
6341,C,Ship,3,5,139,2,low,F,7,4449,On Time,511050
6342,F,Ship,5,4,138,2,medium,F,8,5885,On Time,573401
6343,D,Ship,3,1,286,4,medium,M,4,5106,Delayed,563376
6344,F,Ship,4,3,275,5,low,M,2,4622,On Time,489875
6345,A,Ship,4,5,195,2,low,M,2,4008,On Time,547872
6346,B,Ship,3,4,267,3,high,M,8,5337,On Time,580311
6347,C,Ship,4,3,223,3,medium,F,7,5935,Delayed,514358
6348,F,Ship,4,4,198,2,low,M,6,5520,Delayed,533592
6349,D,Ship,6,5,250,2,low,F,7,4724,Delayed,510544
6350,F,Ship,3,3,237,4,low,F,8,5761,Delayed,502113
6351,A,Ship,5,4,193,3,medium,M,4,5873,Delayed,580884
6352,B,Ship,5,2,216,4,medium,F,9,5804,Delayed,531496
6353,C,Ship,3,2,253,2,medium,F,2,4567,Delayed,493971
6354,F,Ship,3,1,132,3,low,F,2,4785,Delayed,513773
6355,D,Ship,5,4,140,4,low,M,3,4018,Delayed,521908
6356,F,Ship,2,4,114,4,low,M,9,4452,On Time,564847
6357,A,Ship,3,5,238,6,medium,M,8,5620,Delayed,503144
6358,B,Ship,3,1,210,2,low,M,9,5932,Delayed,513764
6359,C,Ship,4,4,272,4,medium,M,4,4363,On Time,571845
6360,F,Ship,4,5,184,3,medium,F,9,5594,Delayed,536874
6361,D,Ship,4,1,168,2,low,M,3,4665,On Time,543022
6362,F,Ship,4,2,231,5,low,M,7,4718,Delayed,563950
6363,A,Ship,4,1,143,2,medium,F,5,4057,Delayed,491207
6364,B,Ship,4,2,182,3,medium,M,9,5735,Delayed,569137
6365,C,Ship,2,4,221,3,low,F,3,4076,Delayed,556501
6366,F,Ship,6,1,225,6,low,M,8,5714,On Time,509199
6367,D,Ship,3,5,227,3,high,M,9,4892,On Time,490093
6368,F,Ship,3,1,266,3,low,M,5,5154,Delayed,504257
6369,A,Ship,4,2,247,4,high,F,9,4588,On Time,545447
6370,B,Ship,3,2,154,3,medium,M,1,5322,On Time,501711
6371,C,Ship,5,3,179,3,low,F,3,4131,Delayed,565926
6372,F,Ship,3,3,249,2,medium,M,9,4034,On Time,549100
6373,D,Ship,3,5,156,4,low,M,5,4661,On Time,528147
6374,F,Ship,3,5,206,3,low,F,6,4620,On Time,534204
6375,A,Ship,4,1,245,3,medium,F,5,4173,Delayed,577297
6376,B,Ship,4,5,197,2,low,M,3,4379,On Time,560926
6377,C,Ship,3,4,188,4,medium,M,5,5216,On Time,550988
6378,F,Ship,3,3,237,2,low,F,2,4263,On Time,493826
6379,D,Ship,4,4,174,2,medium,F,2,5892,Delayed,517299
6380,F,Ship,5,3,266,3,low,M,4,4969,On Time,567915
6381,A,Ship,3,3,151,3,low,M,7,4611,Delayed,579146
6382,B,Ship,4,3,271,2,medium,M,9,4967,On Time,537640
6383,C,Ship,4,1,214,2,low,F,10,4447,Delayed,564429
6384,F,Ship,6,5,261,5,low,M,1,5442,Delayed,C564209
6385,D,Ship,3,1,166,2,high,F,6,5905,On Time,547967
6386,F,Ship,3,4,269,2,low,F,8,5294,On Time,527495
6387,A,Ship,3,2,167,3,medium,M,5,5995,On Time,556575
6388,B,Ship,4,1,200,2,medium,F,5,5249,Delayed,534711
6389,C,Ship,4,4,159,3,low,F,1,4194,On Time,566259
6390,F,Ship,4,2,197,2,low,F,1,4977,Delayed,509965
6391,D,Ship,4,5,219,2,high,M,4,4069,On Time,566115
6392,F,Ship,3,2,239,3,low,F,10,4486,Delayed,491170
6393,A,Ship,3,1,146,2,medium,F,8,5375,Delayed,580537
6394,B,Ship,5,1,173,2,low,F,4,4242,On Time,505012
6395,C,Ship,4,3,220,3,low,F,6,4894,On Time,573904
6396,F,Ship,3,5,185,3,medium,M,5,4317,On Time,542608
6397,D,Ship,4,2,170,2,medium,M,5,4996,On Time,553390
6398,F,Ship,4,3,250,3,high,F,4,5272,On Time,579508
6399,A,Ship,3,4,145,3,low,F,7,4079,On Time,517265
6400,B,Ship,3,2,211,4,high,M,1,5831,On Time,510439
6401,C,Ship,5,5,249,3,low,M,1,4274,Delayed,537679
6402,F,Ship,3,3,237,2,medium,M,8,5516,Delayed,534279
6403,D,Ship,4,5,144,2,medium,M,8,5478,Delayed,531571
6404,F,Ship,4,4,171,3,low,M,6,4343,On Time,576053
6405,A,Ship,3,1,203,3,medium,F,4,4965,Delayed,532386
6406,B,Ship,5,1,137,4,high,F,1,4042,Delayed,513788
6407,C,Ship,4,2,212,3,medium,M,3,5427,On Time,534224
6408,F,Ship,3,3,209,3,high,F,2,4036,On Time,543542
6409,D,Ship,3,4,223,3,low,F,7,5336,On Time,519909
6410,F,Ship,3,2,164,2,medium,F,7,4150,Delayed,523015
6411,A,Ship,3,3,220,3,high,F,6,5269,On Time,517221
6412,B,Ship,3,4,216,3,medium,M,3,5651,Delayed,537666
6413,C,Road,3,2,215,2,medium,M,7,5988,On Time,566399
6414,F,Road,4,2,146,3,low,F,4,5659,Delayed,510072
6415,D,Road,5,2,168,2,low,F,10,5225,On Time,561712
6416,F,Road,4,4,218,6,medium,M,8,5101,On Time,524413
6417,A,Road,4,3,143,4,medium,F,2,4919,Delayed,552839
6418,B,Road,3,1,233,3,medium,M,7,5331,Delayed,564191
6419,C,Road,4,1,195,3,low,M,2,4418,Delayed,567099
6420,F,Road,4,2,206,2,medium,M,5,4635,Delayed,514488
6421,D,Road,4,5,181,3,medium,M,1,5310,Delayed,550542
6422,F,Road,4,2,150,4,low,F,1,5922,On Time,566041
6423,A,Road,3,5,258,4,low,F,3,4212,On Time,525943
6424,B,Road,4,3,149,4,medium,M,1,4678,Delayed,559342
6425,C,Road,5,1,163,3,low,M,4,4200,Delayed,513099
6426,F,Road,3,3,259,2,high,M,8,4481,Delayed,573375
6427,D,Road,5,1,187,2,low,F,7,4792,Delayed,512903
6428,F,Road,3,5,172,3,medium,M,1,5024,On Time,570241
6429,A,Road,3,5,139,2,low,M,2,5839,Delayed,580146
6430,B,Road,5,1,203,3,low,F,2,4162,On Time,566560
6431,C,Road,3,3,150,4,medium,F,1,4662,Delayed,543200
6432,F,Road,3,1,201,6,medium,M,10,5077,On Time,492795
6433,D,Road,3,4,194,2,medium,M,7,5553,Delayed,578248
6434,F,Road,3,4,159,3,high,M,4,4756,On Time,543235
6435,A,Flight,4,2,238,2,medium,F,9,4937,Delayed,580115
6436,B,Flight,3,5,189,2,low,M,8,4567,Delayed,519619
6437,C,Flight,2,1,173,2,high,M,1,4135,On Time,508523
6438,F,Flight,4,1,171,4,medium,M,2,5082,Delayed,559862
6439,D,Flight,5,3,154,2,low,M,3,5440,On Time,492278
6440,F,Flight,4,1,173,3,low,F,4,4634,Delayed,545085
6441,A,Flight,3,4,186,6,low,F,8,4134,Delayed,564734
6442,B,Flight,4,1,224,3,low,M,9,5546,On Time,507292
6443,C,Flight,4,3,186,3,medium,F,9,5131,On Time,501541
6444,F,Flight,4,4,196,3,low,M,5,5514,Delayed,503926
6445,D,Flight,2,2,149,3,low,F,4,4819,On Time,508747
6446,F,Flight,4,3,224,2,medium,M,8,5961,On Time,570187
6447,A,Flight,3,1,154,2,low,F,10,5594,On Time,495805
6448,B,Flight,3,3,170,4,low,M,3,4049,Delayed,493974
6449,C,Flight,3,4,150,2,low,F,6,5987,Delayed,575607
6450,F,Flight,5,2,240,3,low,M,7,4744,On Time,538796
6451,D,Flight,3,3,139,2,medium,F,4,5958,On Time,535760
6452,F,Flight,3,3,251,3,medium,M,2,5972,Delayed,566400
6453,A,Flight,4,4,237,3,medium,M,4,4747,On Time,567485
6454,B,Flight,3,2,227,3,low,F,4,4450,Delayed,553014
6455,C,Flight,5,5,131,5,low,F,1,5299,On Time,496651
6456,F,Flight,5,2,161,3,low,M,8,5804,On Time,557431
6457,D,Ship,3,5,195,3,medium,F,9,4224,Delayed,548171
6458,F,Ship,2,3,266,2,low,M,1,5356,Delayed,519027
6459,A,Ship,3,2,198,2,low,M,9,4250,On Time,563518
6460,B,Ship,4,3,200,4,low,F,10,4291,On Time,579069
6461,C,Ship,6,1,196,4,medium,F,2,5844,Delayed,509868
6462,F,Ship,2,1,285,5,low,M,4,5759,Delayed,490304
6463,D,Ship,4,2,265,2,low,M,2,5649,Delayed,580291
6464,F,Ship,3,2,131,5,low,F,8,5084,Delayed,555560
6465,A,Ship,5,4,216,3,medium,F,2,5404,On Time,535102
6466,B,Ship,4,1,253,4,low,F,1,5621,Delayed,574314
6467,C,Ship,5,3,230,4,medium,M,4,5278,On Time,507586
6468,F,Ship,4,1,173,4,medium,F,1,4684,Delayed,528156
6469,D,Ship,3,5,206,2,low,F,4,4080,Delayed,498435
6470,F,Ship,5,3,189,5,low,M,7,4869,Delayed,525007
6471,A,Ship,3,5,270,3,high,M,1,4078,On Time,532962
6472,B,Ship,4,4,266,3,low,M,3,5531,On Time,552649
6473,C,Ship,3,5,270,3,medium,M,7,5477,On Time,568662
6474,F,Ship,3,4,216,8,medium,F,8,4616,Delayed,574682
6475,D,Ship,3,1,147,8,medium,M,6,4575,Delayed,526389
6476,F,Ship,3,2,270,6,medium,F,10,4725,On Time,490711
6477,A,Ship,3,2,261,8,low,F,3,5171,Delayed,492418
6478,B,Ship,3,3,261,8,medium,M,3,4007,On Time,551136
6479,C,Ship,4,2,177,6,low,F,3,4392,On Time,532819
6480,F,Ship,4,4,142,10,high,F,7,4624,Delayed,514211
6481,D,Ship,5,4,222,3,medium,F,10,4663,Delayed,580523
6482,F,Ship,4,4,186,7,medium,M,9,5418,Delayed,504588
6483,A,Ship,3,2,177,3,medium,M,8,5006,On Time,561600
6484,B,Ship,4,1,251,4,low,M,3,4433,Delayed,503575
6485,C,Ship,3,5,240,7,medium,F,9,5525,On Time,513814
6486,F,Ship,3,4,260,4,medium,M,10,5425,Delayed,503347
6487,D,Ship,4,2,206,7,high,M,3,4991,Delayed,574657
6488,F,Ship,4,3,242,2,low,M,3,4811,On Time,524854
6489,A,Ship,3,1,194,3,low,F,1,5566,Delayed,519708
6490,B,Ship,5,1,232,3,low,F,10,1014,On Time,570271
6491,C,Ship,6,2,279,4,low,F,10,1990,On Time,546113
6492,F,Ship,6,4,251,4,low,F,10,1568,On Time,530140
6493,D,Ship,6,1,300,5,low,F,10,1787,Delayed,500861
6494,F,Ship,7,3,133,5,low,F,4,1783,On Time,525826
6495,A,Ship,6,1,283,4,low,M,8,1404,Delayed,535875
6496,B,Ship,7,4,296,4,low,F,8,1717,On Time,564559
6497,C,Ship,6,2,261,4,medium,M,8,1891,Delayed,505315
6498,F,Ship,6,2,286,4,low,F,3,1959,Delayed,505172
6499,D,Ship,6,1,298,4,low,F,1,1735,On Time,540832
6500,F,Ship,6,1,287,4,medium,F,1,1581,Delayed,578072
6501,A,Ship,6,5,251,4,medium,F,3,1660,Delayed,529358
6502,B,Ship,5,2,231,5,low,F,4,1913,On Time,545978
6503,C,Ship,5,1,249,5,medium,M,10,1561,Delayed,524113
6504,F,Ship,5,2,244,5,low,M,10,1699,Delayed,512130
6505,D,Ship,7,1,264,4,medium,F,9,1829,On Time,549007
6506,F,Ship,5,1,254,5,medium,M,10,1020,Delayed,490149
6507,A,Ship,4,4,264,6,low,F,6,1758,Delayed,547490
6508,B,Ship,6,4,309,4,low,M,9,1771,On Time,571465
6509,C,Ship,5,1,298,4,low,F,4,1853,Delayed,541695
6510,F,Ship,5,5,265,5,medium,M,1,1568,Delayed,551291
6511,D,Ship,6,2,246,4,medium,M,7,1071,Delayed,580260
6512,F,Ship,5,2,222,5,low,F,5,1329,Delayed,537240
6513,A,Ship,7,5,250,4,low,M,1,1690,On Time,489575
6514,B,Ship,4,2,240,5,medium,M,7,1711,On Time,526424
6515,C,Ship,4,1,246,6,low,F,6,1335,On Time,555691
6516,F,Ship,6,2,293,5,medium,F,4,1281,Delayed,576840
6517,D,Ship,5,5,189,5,low,M,3,5254,On Time,553549
6518,F,Ship,3,5,270,3,high,F,7,4459,On Time,526193
6519,A,Ship,4,4,266,3,low,M,10,5221,Delayed,580697
6520,B,Ship,3,2,270,3,medium,M,9,5873,On Time,528324
6521,C,Ship,3,3,216,8,medium,M,4,5329,On Time,551665
6522,F,Ship,3,3,147,8,medium,F,7,5822,Delayed,520198
6523,D,Ship,3,5,270,6,medium,F,9,4195,Delayed,563697
6524,F,Ship,3,3,261,8,low,M,10,4145,Delayed,508646
6525,A,Ship,3,1,261,8,medium,F,9,5248,On Time,571508
6526,B,Ship,4,4,177,6,low,M,6,5451,On Time,498156
6527,C,Ship,4,2,142,10,high,F,9,4280,On Time,525524
6528,F,Ship,5,3,222,3,medium,F,10,4597,Delayed,543182
6529,D,Ship,4,5,186,7,medium,F,1,4357,Delayed,518375
6530,F,Ship,3,3,177,3,medium,M,10,5374,On Time,516019
6531,A,Ship,4,4,251,4,low,F,1,4252,Delayed,549746
6532,B,Ship,3,3,240,7,medium,M,3,4385,Delayed,570187
6533,C,Ship,3,5,260,4,medium,F,8,4162,On Time,540551
6534,F,Ship,4,2,206,7,high,M,7,5479,On Time,534109
6535,D,Ship,4,5,242,2,low,M,4,5341,Delayed,523560
6536,F,Ship,3,2,194,3,low,F,3,5779,On Time,563428
6537,A,Ship,5,2,232,3,low,F,1,1187,On Time,577813
6538,B,Ship,6,4,279,4,low,F,1,1246,On Time,494778
6539,C,Ship,6,3,251,4,low,M,1,1230,On Time,559302
6540,F,Ship,6,2,300,5,low,M,3,1696,Delayed,556491
6541,D,Ship,7,5,133,5,low,F,7,1239,On Time,564342
6542,F,Ship,6,4,283,4,low,F,10,1512,Delayed,550906
6543,A,Ship,7,5,296,4,low,F,2,1823,On Time,572910
6544,B,Ship,6,1,261,4,medium,F,8,1524,Delayed,548711
6545,C,Ship,6,3,286,4,low,M,5,1750,On Time,569580
6546,F,Ship,6,5,298,4,low,M,3,1520,Delayed,524300
6547,D,Ship,6,3,287,4,medium,F,8,1850,On Time,515591
6548,F,Ship,6,2,251,4,medium,F,6,1864,Delayed,494381
6549,A,Ship,5,4,231,5,low,M,10,1247,Delayed,557598
6550,B,Road,5,1,249,5,medium,F,1,1654,On Time,575607
6551,C,Road,5,5,244,5,low,M,5,1787,Delayed,513778
6552,F,Road,7,3,264,4,medium,M,3,1296,Delayed,544186
6553,D,Road,5,4,254,5,medium,M,7,1545,Delayed,500506
6554,F,Road,4,1,264,6,low,M,7,1007,Delayed,490300
6555,A,Road,6,2,309,4,low,F,6,1335,Delayed,518282
6556,B,Road,5,1,298,4,low,M,4,1551,Delayed,518282
6557,C,Road,5,3,265,5,medium,F,6,1929,Delayed,573399
6558,F,Road,6,2,246,4,medium,F,7,1297,On Time,546115
6559,D,Road,5,5,222,5,low,F,4,1311,Delayed,524109
6560,F,Road,7,1,250,4,low,M,9,1890,On Time,503551
6561,A,Road,6,5,269,4,low,F,2,1243,Delayed,497404
6562,B,Road,6,2,161,4,low,F,9,1377,Delayed,562807
6563,C,Road,4,3,256,5,low,F,5,1533,On Time,C565477
6564,F,Road,5,1,303,5,medium,F,4,1009,Delayed,545053
6565,D,Road,5,3,257,5,medium,F,3,1953,Delayed,537375
6566,F,Road,5,2,259,5,low,F,3,1724,On Time,496062
6567,A,Road,4,4,249,6,low,F,1,1398,On Time,492387
6568,B,Road,6,2,289,4,high,F,3,1116,Delayed,573868
6569,C,Road,6,2,308,5,medium,F,6,1118,Delayed,540467
6570,F,Road,6,3,297,4,medium,F,2,1520,On Time,572331
6571,D,Road,4,2,255,5,low,M,1,1353,On Time,526932
6572,F,Flight,6,4,266,4,low,M,9,1253,On Time,520410
6573,A,Flight,7,5,302,4,low,M,3,1597,On Time,569089
6574,B,Flight,4,4,223,5,medium,M,4,1344,Delayed,551012
6575,C,Flight,6,1,261,4,low,F,6,1703,On Time,553673
6576,F,Flight,4,1,273,5,low,F,7,1922,Delayed,575129
6577,D,Flight,6,5,260,4,low,F,2,1221,Delayed,564160
6578,F,Flight,5,1,266,5,low,F,9,1852,Delayed,509567
6579,A,Flight,2,1,164,5,low,F,8,1886,Delayed,575986
6580,B,Flight,5,5,240,6,medium,F,9,1117,Delayed,537240
6581,C,Flight,6,5,305,4,medium,M,10,1418,On Time,546863
6582,F,Flight,5,3,248,5,low,F,7,1475,On Time,559698
6583,D,Flight,7,2,279,4,medium,F,1,1480,Delayed,510188
6584,F,Flight,5,2,244,6,low,F,7,1315,Delayed,546117
6585,A,Flight,5,1,267,5,low,F,4,1097,Delayed,549295
6586,B,Flight,7,2,275,4,medium,F,6,1513,Delayed,499232
6587,C,Flight,6,4,299,4,medium,M,9,1036,On Time,532594
6588,F,Flight,6,1,254,4,medium,F,3,1488,On Time,575660
6589,D,Flight,6,1,273,4,medium,F,6,1524,Delayed,556776
6590,F,Flight,5,3,218,5,low,F,6,1278,On Time,558862
6591,A,Flight,5,4,267,5,medium,F,10,1837,On Time,504327
6592,B,Flight,6,2,259,4,medium,M,6,1066,On Time,541876
6593,C,Flight,7,4,272,4,low,M,3,1805,Delayed,516325
6594,F,Ship,5,4,281,4,medium,M,8,1220,Delayed,518579
6595,D,Ship,6,2,267,4,medium,F,1,1935,Delayed,553141
6596,F,Ship,6,4,260,4,medium,F,10,1927,Delayed,550496
6597,A,Ship,7,2,261,4,medium,M,9,1918,On Time,511791
6598,B,Ship,4,1,219,2,medium,F,2,1752,Delayed,524423
6599,C,Ship,4,3,264,5,medium,M,3,1639,Delayed,537963
6600,F,Ship,7,3,310,5,low,F,5,1563,Delayed,561218
6601,D,Ship,6,4,297,5,high,M,6,1631,Delayed,551884
6602,F,Ship,4,3,274,5,low,M,5,1512,Delayed,547358
6603,A,Ship,5,5,246,5,medium,M,6,1053,Delayed,575972
6604,B,Ship,5,3,221,6,medium,F,3,1960,On Time,575972
6605,C,Ship,6,3,295,4,low,F,10,1495,Delayed,494267
6606,F,Ship,7,4,259,4,low,M,6,1697,Delayed,576052
6607,D,Ship,4,4,138,3,medium,F,7,1597,On Time,511322
6608,F,Ship,3,5,250,2,low,F,9,1205,Delayed,564631
6609,A,Ship,5,1,236,6,medium,F,4,1705,Delayed,575708
6610,B,Ship,5,1,267,5,medium,M,10,1505,Delayed,570423
6611,C,Ship,6,4,283,4,medium,M,1,1384,On Time,570672
6612,F,Ship,7,1,244,4,low,M,8,1817,On Time,558475
6613,D,Ship,5,2,260,5,low,M,9,1809,On Time,504933
6614,F,Ship,5,1,276,5,medium,M,5,1358,On Time,569008
6615,A,Ship,7,3,307,4,low,M,4,1653,Delayed,580630
6616,B,Ship,6,5,266,4,low,M,8,1709,Delayed,539718
6617,C,Ship,5,2,237,5,medium,M,6,1084,Delayed,536191
6618,F,Ship,4,4,251,6,medium,M,4,1869,Delayed,518660
6619,D,Ship,4,1,247,6,low,M,4,1349,On Time,570667
6620,F,Ship,3,3,279,4,low,M,3,4620,Delayed,543397
6621,A,Ship,5,5,230,3,low,F,10,5163,Delayed,525075
6622,B,Ship,4,5,234,3,low,F,4,5100,On Time,572746
6623,C,Ship,6,5,152,4,medium,F,8,5351,Delayed,561077
6624,F,Ship,3,4,160,4,medium,M,9,4733,On Time,536560
6625,D,Ship,3,2,263,3,low,F,3,5303,Delayed,527728
6626,F,Ship,4,1,164,3,low,M,4,5910,Delayed,497816
6627,A,Ship,3,3,209,2,medium,M,1,5098,On Time,576300
6628,B,Ship,5,1,245,3,low,F,9,4694,Delayed,544598
6629,C,Ship,3,4,172,2,low,M,5,5919,Delayed,579091
6630,F,Ship,2,5,180,6,medium,F,7,4907,On Time,507692
6631,D,Ship,3,3,145,3,medium,F,8,4522,Delayed,521691
6632,F,Ship,3,4,248,3,medium,F,6,4932,Delayed,563231
6633,A,Ship,5,4,242,3,high,F,4,4805,Delayed,544599
6634,B,Ship,4,3,237,3,medium,F,8,5045,On Time,493759
6635,C,Ship,4,4,203,2,low,F,4,4793,Delayed,512124
6636,F,Ship,3,4,186,4,low,M,6,4403,Delayed,499789
6637,D,Ship,4,1,155,5,low,F,1,5986,Delayed,497911
6638,F,Ship,3,4,153,4,low,M,5,5604,On Time,553833
6639,A,Ship,3,2,199,2,medium,M,10,4659,Delayed,528304
6640,B,Ship,4,5,219,3,medium,M,8,4605,Delayed,498133
6641,C,Ship,4,1,156,2,low,M,8,5488,Delayed,554000
6642,F,Ship,5,5,135,2,low,F,1,4324,On Time,515764
6643,D,Ship,3,4,244,3,medium,M,2,5389,Delayed,534822
6644,F,Ship,5,1,183,3,low,F,10,5023,Delayed,558244
6645,A,Ship,4,3,258,2,low,F,3,4555,Delayed,489856
6646,B,Ship,6,2,168,2,low,M,3,5853,Delayed,526484
6647,C,Ship,5,1,161,2,medium,F,10,4108,On Time,531389
6648,F,Ship,4,2,246,2,low,M,2,4497,On Time,C568562
6649,D,Ship,3,3,232,4,medium,M,3,5828,Delayed,490693
6650,F,Ship,3,3,155,2,medium,F,5,5577,Delayed,545217
6651,A,Ship,5,5,162,2,medium,M,6,5868,Delayed,500462
6652,B,Ship,4,3,123,4,medium,M,6,4166,Delayed,544398
6653,C,Ship,3,4,235,2,low,F,10,4575,Delayed,C507644
6654,F,Ship,5,1,179,2,low,F,3,5417,Delayed,502637
6655,D,Ship,3,5,202,2,medium,M,3,5746,On Time,561921
6656,F,Ship,4,5,272,2,medium,F,1,5378,Delayed,543309
6657,A,Ship,4,2,185,3,medium,M,1,5338,Delayed,568533
6658,B,Ship,3,3,188,2,medium,F,2,4336,Delayed,502609
6659,C,Ship,3,2,250,4,low,F,3,5449,On Time,531506
6660,F,Ship,5,3,224,4,low,M,7,4553,Delayed,551462
6661,D,Ship,4,1,261,3,low,F,10,5943,Delayed,540473
6662,F,Ship,3,1,200,2,medium,M,8,4337,Delayed,538307
6663,A,Ship,4,1,200,4,medium,M,3,5837,Delayed,575947
6664,B,Ship,2,1,143,3,low,M,4,4512,Delayed,517558
6665,C,Ship,3,4,199,3,low,M,7,5089,Delayed,508198
6666,F,Ship,4,5,157,3,medium,M,2,5791,On Time,556910
6667,D,Ship,3,2,225,3,high,M,5,4304,On Time,572834
6668,F,Ship,3,3,152,2,medium,M,3,4193,On Time,529573
6669,A,Ship,4,4,236,2,medium,F,6,5101,On Time,570690
6670,B,Ship,3,1,266,5,low,M,1,5459,Delayed,567679
6671,C,Ship,3,2,243,4,medium,M,4,4410,On Time,572688
6672,F,Ship,4,5,224,6,high,F,5,5659,On Time,489548
